,database,scenario,fuelOrTech,2017,2020,2025,2030,2035,2040,2045,2050
0,A.sqlite,solve,BIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,A.sqlite,solve,COAL_TAXED,27001.81368549033,27001.813685490335,0.0,0.0,0.0,0.0,0.0,0.0
2,A.sqlite,solve,DSL_TAXED,0.1423691945583398,0.1423691945583398,0.1423691945583398,0.0,0.0,0.0,0.07300984450285232,0.0
3,A.sqlite,solve,ELC_CENTRAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,A.sqlite,solve,ELC_DIST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.2674286919472
5,A.sqlite,solve,HYDRO,2423.060510827338,2423.060510827338,2423.060510827338,2352.5373827153635,2372.1341093977076,2249.312853743894,2271.618017372849,2221.1371862213537
6,A.sqlite,solve,MSW_LF_TAXED,4.906222289758308,4.906222289758308,4.9062222897583085,3.9862982390223713,3.9862982390223713,3.9862982390223713,4.599580939512997,4.4973671560978925
7,A.sqlite,solve,NATGAS_TAXED,60968.48238044146,67197.95173542517,101231.14893542942,99305.92393558362,112420.61090558924,123176.90046257216,131872.69710466493,141630.4293716709
8,A.sqlite,solve,NUCLEAR,29696.661398757285,29696.661398757282,29696.661398757282,29391.37858462418,29391.37858462418,29472.784556911523,29657.586620948252,29638.049232043733
9,A.sqlite,solve,OIL_TAXED,780.5548320022217,758.532960873493,0.12457304454410288,0.0,0.0,0.0,0.12457304454410288,0.0
10,A.sqlite,solve,SOLAR,887.9084846404103,887.9084846404104,4864.858516310861,21552.16043709681,24875.06541369263,29690.027463729053,36318.908040142895,42241.373776220615
11,A.sqlite,solve,WIND,2.7159444185616444,2.715944418561644,2.7159444185616444,2.2349920820657703,2.319866023800336,2.2349920820657703,0.0,0.0
12,B.sqlite,solve,BIO,0.0,136.3520489979706,373.4880225210127,136.3520489979706,136.3520489979706,299.003928016981,373.4880225210126,299.38303079506204
13,B.sqlite,solve,COAL_TAXED,27001.81368549034,26503.280962869296,0.0,0.0,0.0,0.0,0.0,0.0
14,B.sqlite,solve,DSL_TAXED,0.1423691945583398,0.6548928280239141,1.7938463844906338,0.6548928280239142,0.6548928280239141,0.6548928280239142,1.7938463844906345,0.6548928280239142
15,B.sqlite,solve,ELC_CENTRAL,0.0,561.1321793202945,511.95536928095316,487.38817452879914,219.28161167542535,10623.989420121277,9844.816765264739,15647.716321687609
16,B.sqlite,solve,ELC_DIST,0.0,15098.586861245536,28633.839241795966,28848.558563749466,30415.12112962955,24947.19948801331,25547.441677087394,22054.48295208804
17,B.sqlite,solve,HYDRO,2423.060510827337,2423.060510827337,2423.060510827337,2423.0605108273385,2423.0605108273385,2423.0605108273385,2423.0605108273385,2423.0605108273385
18,B.sqlite,solve,MSW_LF_TAXED,4.906222289758308,4.906222289758308,4.9062222897583085,4.906222289758309,4.90622228975831,4.9062222897583085,4.906222289758308,4.906222289758307
19,B.sqlite,solve,NATGAS_TAXED,60968.48238044148,29328.79943679635,19148.737356152313,18668.598716879318,17750.174623366795,970.5950913320319,0.0,0.0
20,B.sqlite,solve,NUCLEAR,29696.661398757285,29566.412065319757,29696.66139875728,29696.661398757285,29696.661398757285,29696.661398757285,29300.703209551637,29696.66139875728
21,B.sqlite,solve,OIL_TAXED,780.5548320022217,4220.2596961806485,1.5696155779223584,0.5730312215695361,0.5730312215695361,0.9467503552018448,1.5696155779223582,0.9467503552018448
22,B.sqlite,solve,SOLAR,887.9084846404103,38776.94737109331,63772.09993525612,63772.09993525609,65827.93016872325,65827.93016872324,64940.02168408285,68599.06650476287
23,B.sqlite,solve,WIND,2.715944418561644,2.7159444185616435,28108.253689125322,43281.21311515257,58843.54809704683,91659.2162427439,109315.10811245228,121352.1755373596
